DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
7674955,608202,10500,108,26.9071
7674956,608206,10500,0,0.0000
7674957,608209,10500,492,65.0501
7678624,608205,10500,252,3.0787
7678625,608219,10500,48,0.5867
7678626,608207,10500,72,0.7478
7678627,608208,10500,48,0.4755
4656,608214,10800,0,0.0000
4659,608217,10800,48,0.5335
4660,608223,10800,36,4.9672
4662,608203,10800,180,1.7790
4663,608224,10800,12,0.3979
4664,608212,10800,180,22.4068
4665,608204,10800,120,1.1737
4666,608213,10800,0,0.0000
4669,608201,10800,264,3.3083
7633532,608230,10800,216,25.9542
7674949,608222,10800,0,0.0000
7674950,608221,10800,0,0.0000
7674955,608202,10800,144,38.9471
7674956,608206,10800,0,0.0000
7674957,608209,10800,516,55.3713
7678624,608205,10800,264,3.2262
7678625,608219,10800,96,1.2351
7678626,608207,10800,60,0.5965
7678627,608208,10800,72,0.7234
4656,608214,11100,0,0.0000
4659,608217,11100,96,1.0630
4660,608223,11100,48,23.6851
4662,608203,11100,96,1.0001
4663,608224,11100,12,7.6068
4664,608212,11100,144,28.7050
4665,608204,11100,60,0.6060
4666,608213,11100,12,1.6430
4669,608201,11100,264,3.2461
7633532,608230,11100,108,21.4797
7674949,608222,11100,0,0.0000
7674950,608221,11100,0,0.0000
7674955,608202,11100,168,21.1478
7674956,608206,11100,0,0.0000
7674957,608209,11100,540,59.2138
7678624,608205,11100,288,3.5376
7678625,608219,11100,72,0.9894
7678626,608207,11100,60,0.6284
7678627,608208,11100,96,0.9693
4656,608214,11400,0,0.0000
4659,608217,11400,72,0.8180
4660,608223,11400,12,5.1703
4662,608203,11400,180,1.6927
4663,608224,11400,12,16.0563
4664,608212,11400,156,35.1958
4665,608204,11400,120,1.1780
4666,608213,11400,24,20.6975
4669,608201,11400,264,3.0662
7633532,608230,11400,276,50.6637
7674949,608222,11400,0,0.0000
7674950,608221,11400,0,0.1060
7674955,608202,11400,156,39.7623
7674956,608206,11400,12,0.4058
7674957,608209,11400,420,44.3165
7678624,608205,11400,192,2.1901
7678625,608219,11400,96,1.0470
7678626,608207,11400,108,1.2915
7678627,608208,11400,48,0.4807
4656,608214,11700,0,0.0000
4659,608217,11700,48,0.5561
4660,608223,11700,60,6.8216
4662,608203,11700,180,1.7799
4663,608224,11700,12,8.2256
4664,608212,11700,144,30.2333
4665,608204,11700,72,0.7411
4666,608213,11700,36,3.4515
4669,608201,11700,288,3.3256
7633532,608230,11700,252,37.1206
7674949,608222,11700,0,0.0000
7674950,608221,11700,0,0.0014
7674955,608202,11700,120,10.7076
7674956,608206,11700,24,2.6824
7674957,608209,11700,468,58.5229
7678624,608205,11700,216,2.5870
7678625,608219,11700,108,1.1139
7678626,608207,11700,132,1.3895
7678627,608208,11700,84,0.8198
4656,608214,12000,0,0.0000
4659,608217,12000,72,0.9245
4660,608223,12000,48,9.5395
4662,608203,12000,180,1.7204
4663,608224,12000,12,4.0418
4664,608212,12000,168,32.8055
4665,608204,12000,60,0.6045
4666,608213,12000,0,6.9577
4669,608201,12000,180,2.0169
7633532,608230,12000,216,37.1871
7674949,608222,12000,0,0.0000
7674950,608221,12000,0,0.0000
7674955,608202,12000,168,26.6785
7674956,608206,12000,0,0.0000
7674957,608209,12000,468,59.8413
7678624,608205,12000,288,3.7225
7678625,608219,12000,84,0.9889
7678626,608207,12000,96,0.9811
7678627,608208,12000,120,1.1502
4656,608214,12300,0,0.0000
4659,608217,12300,108,1.3747
4660,608223,12300,24,6.5255
4662,608203,12300,132,1.3228
4663,608224,12300,36,11.2838
4664,608212,12300,108,6.9008
4665,608204,12300,96,0.9473
4666,608213,12300,0,0.0000
4669,608201,12300,156,1.8134
7633532,608230,12300,228,37.0612
7674949,608222,12300,0,0.0000
7674950,608221,12300,0,0.0000
7674955,608202,12300,168,39.0527
7674956,608206,12300,0,0.0000
7674957,608209,12300,300,50.5942
7678624,608205,12300,144,1.6737
7678625,608219,12300,60,0.7443
7678626,608207,12300,108,1.0954
7678627,608208,12300,48,0.4603
4656,608214,12600,0,0.0000
4659,608217,12600,72,0.8421
4660,608223,12600,48,9.0428
4662,608203,12600,204,1.9528
4663,608224,12600,72,15.9759
4664,608212,12600,156,15.7580
4665,608204,12600,144,1.4615
4666,608213,12600,36,11.4275
4669,608201,12600,228,2.7235
7633532,608230,12600,216,31.0725
7674949,608222,12600,0,0.0000
7674950,608221,12600,12,0.1369
7674955,608202,12600,132,9.9138
7674956,608206,12600,0,0.0000
7674957,608209,12600,396,56.1283
7678624,608205,12600,204,2.2670
7678625,608219,12600,60,0.7809
7678626,608207,12600,60,0.7014
7678627,608208,12600,96,0.9629
4656,608214,12900,0,0.0000
4659,608217,12900,96,1.1147
4660,608223,12900,12,31.9263
